Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
SBIN,EQ,14-Oct-19,254.55,256.95,259.4,254,255.3,255.45,257.29,28265136,7272416952,179273,4441315,15.71
SBIN,EQ,15-Oct-19,255.45,256.45,259.9,254.8,258.5,258.45,257.06,23444973,6026737032,158570,3020988,12.89
SBIN,EQ,16-Oct-19,258.45,259.3,261.95,255,255.95,256.05,258.26,30892295,7978237659,208840,5747423,18.6
SBIN,EQ,17-Oct-19,256.05,256.4,266,255.6,265.3,265.45,261.38,37061013,9686892846,252073,9998027,26.98
SBIN,EQ,18-Oct-19,265.45,264.4,271.35,263.2,269.2,269.65,268.5,33203721,8915263048,203094,9219181,27.77
SBIN,EQ,22-Oct-19,269.65,270.4,275,268.5,270.35,270.5,272.33,27574295,7509443391,187557,6670825,24.19
SBIN,EQ,23-Oct-19,270.5,270.75,277.8,268.65,275.35,275.45,274.85,31789622,8737276546,209460,5801774,18.25
SBIN,EQ,24-Oct-19,275.45,276,277.65,248.65,263.05,262.5,266.02,63943183,17009984319,434945,13170984,20.6
SBIN,EQ,25-Oct-19,262.5,265.8,284.15,263.55,282.35,281.55,276.42,105518180,29166864834,598440,15046974,14.26
SBIN,EQ,27-Oct-19,281.55,284.95,284.95,280.25,281.3,281.8,282.94,12185529,3447723849,98481,3169728,26.01
SBIN,EQ,29-Oct-19,281.8,283.15,285,278.55,280.8,280.65,282.21,51033578,14402275121,272560,16607377,32.54
SBIN,EQ,30-Oct-19,280.65,283,291,279.25,290.4,289.9,286.86,51469048,14764266108,306035,15135958,29.41
SBIN,EQ,31-Oct-19,289.9,293.35,317.8,292.75,312.5,312.4,307.08,128449327,39443633461,656753,38876272,30.27
SBIN,EQ,01-Nov-19,312.4,312.4,315,308.6,313.6,313.55,312.59,44894016,14033199011,306655,9814076,21.86
SBIN,EQ,04-Nov-19,313.55,316,319,312.35,314,314.3,315.6,31535656,9952586227,222448,7010870,22.23
SBIN,EQ,05-Nov-19,314.3,313.9,322,312.8,319,319.2,318.8,50080853,15965706969,324664,12368370,24.7
SBIN,EQ,06-Nov-19,319.2,318.95,318.95,314,317.5,317.55,316.95,32157080,10192265347,201117,6841609,21.28
SBIN,EQ,07-Nov-19,317.55,318.25,323.3,316.8,318.05,318.15,319.56,33926772,10841795640,232988,7193517,21.2
SBIN,EQ,08-Nov-19,318.15,316.2,321,314.5,316.35,316,317.47,25423362,8071058813,175265,4325084,17.01
SBIN,EQ,11-Nov-19,316,314.7,319.65,313.1,318.85,318.25,316.64,20491942,6488611926,173967,3704529,18.08
SBIN,EQ,13-Nov-19,318.25,316.05,318.6,305.65,306.85,306.8,312.08,32675829,10197352105,243915,10476610,32.06
SBIN,EQ,14-Nov-19,306.8,306.95,309.5,299.7,306.25,306,304.73,43617772,13291632583,230195,11566432,26.52
SBIN,EQ,15-Nov-19,306,312,323.7,310.05,322.95,321.9,318.93,95199897,30361910040,508263,18450656,19.38
SBIN,EQ,18-Nov-19,321.9,324,329.85,323.75,324.95,325.1,326.69,39009263,12744126198,266937,5913084,15.16
SBIN,EQ,19-Nov-19,325.1,325.8,331.8,322.1,331.4,330.4,327.4,41372145,13545297710,225870,9016727,21.79
SBIN,EQ,20-Nov-19,330.4,332,332.5,325.1,327.8,328.8,328.72,29972583,9852581076,169277,6967728,23.25
SBIN,EQ,21-Nov-19,328.8,329.25,332.85,326.55,331.95,331.35,330.65,34116162,11280549150,220874,10043262,29.44
SBIN,EQ,22-Nov-19,331.35,331.45,333.8,328.25,329.35,329.3,330.33,28974967,9571164196,142825,9169623,31.65
SBIN,EQ,25-Nov-19,329.3,329,337.5,328.35,336,336.1,333.83,27561300,9200905485,174615,5823519,21.13
SBIN,EQ,26-Nov-19,336.1,338,340,332.6,335.4,335.5,337,36464072,12288430645,206190,13655457,37.45
SBIN,EQ,27-Nov-19,335.5,335.95,345.55,334.05,345.1,343.55,338.92,33971305,11513585817,208212,11930103,35.12
SBIN,EQ,28-Nov-19,343.55,346.85,351,344.5,349.1,349.3,348.23,42538227,14813293401,266107,12547979,29.5
SBIN,EQ,29-Nov-19,349.3,348.85,348.85,340.6,342,341.85,344.22,23081823,7945313603,182304,7539032,32.66
SBIN,EQ,02-Dec-19,341.85,343.9,344.35,336.2,339.5,338.5,339.3,20648850,7006117201,142680,6290290,30.46
SBIN,EQ,03-Dec-19,338.5,341,342.95,333.35,336.5,336.25,337.9,26482178,8948352640,180722,5324682,20.11
SBIN,EQ,04-Dec-19,336.25,334.1,342.95,331.85,341.5,341.85,337.83,26789483,9050174824,187289,5564581,20.77
SBIN,EQ,05-Dec-19,341.85,343,344.6,335.15,336,336.2,338.88,30429507,10312041017,217025,5669274,18.63
SBIN,EQ,06-Dec-19,336.2,336.7,337.65,318,318.2,320,325.07,47027528,15287224870,399338,10738207,22.83
SBIN,EQ,09-Dec-19,320,318.95,327.65,314.75,317.05,316.7,320.65,52435239,16813556955,346470,8871975,16.92
SBIN,EQ,10-Dec-19,316.7,317.2,322.65,312.25,313.2,313.4,317.56,52155809,16562756794,304771,4364614,8.37
SBIN,EQ,11-Dec-19,313.4,311.2,315.75,308,311.75,312.8,312.23,52557951,16410249206,303209,9426656,17.94
SBIN,EQ,12-Dec-19,312.8,314,322.95,313.55,321.45,321.85,317.89,37804216,12017627902,234427,6123592,16.2
SBIN,EQ,13-Dec-19,321.85,325.2,333.45,325,333.15,332.55,329.84,40955226,13508848441,252185,8559427,20.9
SBIN,EQ,16-Dec-19,332.55,335.95,337.25,330.8,332.3,331.85,333.33,35027613,11675699798,245635,5118983,14.61
SBIN,EQ,17-Dec-19,331.85,333.25,335.75,330.65,333.55,332.9,333.79,26734601,8923796061,184237,6593385,24.66
SBIN,EQ,18-Dec-19,332.9,335,335.55,325.8,327.2,326.95,328.8,26449075,8696405934,196530,4879210,18.45
SBIN,EQ,19-Dec-19,326.95,327.35,329.6,324.5,328.3,328.15,327.19,27516289,9002958328,171554,5748534,20.89
SBIN,EQ,20-Dec-19,328.15,330.35,339.5,330.35,337.25,337.85,336.38,51839714,17438059881,320799,15784974,30.45
SBIN,EQ,23-Dec-19,337.85,335.7,338.85,330.35,332.4,332.4,334.27,30150335,10078492861,176514,8088778,26.83
SBIN,EQ,24-Dec-19,332.4,333.2,334.2,329.2,331.95,331.45,331.35,21747782,7206207419,134272,3189916,14.67
SBIN,EQ,26-Dec-19,331.45,333,333.45,328.1,330.2,329.85,330.09,24616942,8125696269,139034,4426825,17.98
SBIN,EQ,27-Dec-19,329.85,333.4,338.35,333,337.2,337.25,336.68,33477173,11271063364,209260,5093786,15.22
SBIN,EQ,30-Dec-19,337.25,337.75,337.85,332.5,334.45,334.4,334.47,22775554,7617748864,133458,3240311,14.23
SBIN,EQ,31-Dec-19,334.4,334.4,336.35,332.55,333.8,333.75,334.36,23801635,7958254900,145537,4635729,19.48
SBIN,EQ,01-Jan-20,333.75,334.7,335.95,332.15,335,334.45,334.03,17379320,5805129514,99108,1850790,10.65
SBIN,EQ,02-Jan-20,334.45,334.5,339.85,333.35,338.8,339.3,336.81,20324236,6845341476,123189,4239894,20.86
SBIN,EQ,03-Jan-20,339.3,337.95,337.95,332,334,333.7,335.08,21853208,7322600454,139793,6309081,28.87
SBIN,EQ,06-Jan-20,333.7,331.7,331.7,317.7,318.4,319,322.03,35645325,11478824412,280646,8731362,24.5
SBIN,EQ,07-Jan-20,319,324.45,327,315.4,317.9,318.4,320.38,50966826,16328677246,310782,9993754,19.61
SBIN,EQ,08-Jan-20,318.4,312.1,321.5,311,319.35,319.8,315.88,44527485,14065253337,259968,5957208,13.38
SBIN,EQ,09-Jan-20,319.8,326.9,331.4,325,330.1,330.2,328.58,40348407,13257619715,255624,10231744,25.36
SBIN,EQ,10-Jan-20,330.2,331,337.95,328.1,332.45,332.25,333.63,42377838,14138619577,247022,6229098,14.7
SBIN,EQ,13-Jan-20,332.25,334,335.45,329.05,330.6,330.75,331.73,23615129,7833850625,156310,4383811,18.56
SBIN,EQ,14-Jan-20,330.75,329.8,331.7,326.5,328.1,328,328.53,26296117,8639035468,170473,7985361,30.37
SBIN,EQ,15-Jan-20,328,329,329.2,322.35,324,324.25,324.3,32625740,10580537563,243663,13009985,39.88
SBIN,EQ,16-Jan-20,324.25,324,326.9,322.35,323.1,323.3,324.48,26653623,8648658407,182806,7131955,26.76
SBIN,EQ,17-Jan-20,323.3,313,323.5,310.1,318,318,317.9,58396326,18563972871,290272,21611847,37.01
SBIN,EQ,20-Jan-20,318,321,321.45,313.4,314,314,315.92,30682902,9693233275,194552,9480868,30.9
SBIN,EQ,21-Jan-20,314,313.8,316.95,312,313.9,313.7,314.33,30591772,9615857049,195704,8007764,26.18
SBIN,EQ,22-Jan-20,313.7,317,317,313.7,315.65,316.15,315.3,24994911,7880972278,154068,6323683,25.3
SBIN,EQ,23-Jan-20,316.15,316,324.8,314.15,323.15,323.2,320.25,33293610,10662180216,227748,7297640,21.92
SBIN,EQ,24-Jan-20,323.2,323.5,327.3,321.15,324.3,324.05,325.15,22706879,7383247384,146667,3659434,16.12
SBIN,EQ,27-Jan-20,324.05,320.9,322,315.8,316.4,316.2,318.82,23309355,7431557623,148768,4320370,18.53
SBIN,EQ,28-Jan-20,316.2,317.95,320,311.05,316.4,315.1,316.67,26488426,8388015228,173879,3621852,13.67
SBIN,EQ,29-Jan-20,315.1,317.85,319.7,315.55,316.95,316.45,317.75,23914114,7598704488,143297,3732713,15.61
SBIN,EQ,30-Jan-20,316.45,316.75,316.75,305.65,310,310.7,311.18,35802330,11141017855,227687,10298428,28.76
SBIN,EQ,31-Jan-20,310.7,313.7,321.7,308.6,318.1,318.45,316.25,92656638,29302665673,457787,16448194,17.75
SBIN,EQ,01-Feb-20,318.45,317.95,322.65,296.3,302.8,302.6,313.18,61841736,19367383132,402634,13375904,21.63
SBIN,EQ,03-Feb-20,302.6,303,306.85,295.35,298.5,298.1,300.62,56060158,16852947492,340547,11049264,19.71
SBIN,EQ,04-Feb-20,298.1,302.9,307.55,297.1,305.9,306.25,303.37,51141567,15514679241,275826,9064427,17.72
SBIN,EQ,05-Feb-20,306.25,306.9,313.65,304.6,311,311,309.09,35014841,10822782922,193574,5337091,15.24
SBIN,EQ,06-Feb-20,311,311.2,323.5,310.1,321.05,321.95,318.1,57757656,18372962071,307485,13498509,23.37
SBIN,EQ,07-Feb-20,321.95,321.5,325,318.4,319.8,320.55,322,37126803,11954880662,206969,6088628,16.4
SBIN,EQ,10-Feb-20,320.55,319.8,322.8,316.5,318.5,318.5,318.8,24816396,7911407182,152107,3434171,13.84
SBIN,EQ,11-Feb-20,318.5,321.05,325.8,321.05,324.5,324.35,323.44,30188757,9764353222,203738,7579256,25.11
SBIN,EQ,12-Feb-20,324.35,329.9,329.9,319.25,320.4,320.2,323.8,38930849,12606002673,212834,8588134,22.06
SBIN,EQ,13-Feb-20,320.2,322,330.95,322,327.5,327.45,327.78,62516057,20491203549,345413,18083050,28.93
SBIN,EQ,14-Feb-20,327.45,328.1,331.9,318.55,319.9,319.4,324.61,48205947,15648251911,260920,7368129,15.28
SBIN,EQ,17-Feb-20,319.4,320.95,321.15,311.65,314.7,314.2,314.88,36950692,11634918972,244850,6525823,17.66
SBIN,EQ,18-Feb-20,314.2,315.4,319.2,309.4,318.05,317.55,313.46,38588583,12096037114,226792,4792239,12.42
SBIN,EQ,19-Feb-20,317.55,322.3,324,317.25,320.2,320.35,320.2,39846727,12758963019,229162,8272416,20.76
SBIN,EQ,20-Feb-20,320.35,319.35,329.2,318.75,327.9,327.65,325.2,40150409,13057090759,261607,9278148,23.11
SBIN,EQ,24-Feb-20,327.65,325.75,331.3,321.85,322.8,322.95,326.73,45273936,14792560599,268314,9007886,19.9
SBIN,EQ,25-Feb-20,322.95,325.9,328.15,322.2,327.75,326.8,325.65,39050709,12716959152,236225,6650100,17.03
SBIN,EQ,26-Feb-20,326.8,324.85,330.8,324.2,328.15,328.2,327.58,43915281,14385942926,237750,8452992,19.25
SBIN,EQ,27-Feb-20,328.2,328,330,318,321.65,321.95,322.89,47010040,15179291705,254847,7532367,16.02
SBIN,EQ,28-Feb-20,321.95,312,314.65,301.1,304.6,303,308.09,59705346,18394484909,332224,13393858,22.43
SBIN,EQ,02-Mar-20,303,311,312,284.05,287.6,287.4,300.12,66711413,20021133661,374435,11365660,17.04
SBIN,EQ,03-Mar-20,287.4,293,294.4,285.3,290.5,289.85,289.46,61949382,17932087255,351083,7408839,11.96
SBIN,EQ,04-Mar-20,289.85,291.8,293,275.1,284.95,285.3,283.13,73675736,20860146300,369109,15491921,21.03
SBIN,EQ,05-Mar-20,285.3,290.9,298.4,270,287.55,288.5,286.17,149245973,42709961201,705570,22586614,15.13
SBIN,EQ,06-Mar-20,288.5,268,274.4,253.95,269.8,270.5,268.89,106043172,28514340666,538814,32575473,30.72
SBIN,EQ,09-Mar-20,270.5,260.05,262.75,251.15,252.3,253.45,256.54,101294751,25986612245,539589,34813152,34.37
SBIN,EQ,11-Mar-20,253.45,253,258.5,243.1,244.25,245.1,250.69,90847179,22774582919,473850,22693795,24.98
SBIN,EQ,12-Mar-20,245.1,231.9,231.9,208.6,215.4,212.6,220.65,99770256,22014550024,582694,25872471,25.93
SBIN,EQ,13-Mar-20,212.6,200,248.8,184.65,244.25,242,226.87,155703140,35324093332,908228,41111112,26.4
SBIN,EQ,16-Mar-20,242,227.9,231.4,220.6,223.35,223.35,225.85,75584607,17070605992,520840,17677693,23.39
SBIN,EQ,17-Mar-20,223.35,227.2,229.9,212.05,213.9,215.15,223.23,65414721,14602255593,437283,14715787,22.5
SBIN,EQ,18-Mar-20,215.15,221,223.15,200.1,215.75,215.2,209.42,101405421,21236030167,627917,24467084,24.13
SBIN,EQ,19-Mar-20,215.2,202.95,219.75,198.15,203.45,203.65,207.44,93535977,19402663476,617960,18204248,19.46
SBIN,EQ,20-Mar-20,203.65,205.55,215.7,200,208.85,209.85,208.91,77393021,16168344318,470053,14162086,18.3
SBIN,EQ,23-Mar-20,209.85,190,199.5,180.25,181.95,181.6,186.66,61751758,11526464686,613264,28334874,45.89
SBIN,EQ,24-Mar-20,181.6,190.95,191.95,173.55,185.4,183.2,183.93,67492010,12413785196,512638,10752974,15.93
SBIN,EQ,25-Mar-20,183.2,178,195.25,176.45,190.6,189.9,185.5,71568237,13275864829,512710,13043803,18.23
SBIN,EQ,26-Mar-20,189.9,191.55,201,185.1,193.25,192.75,193.7,107260674,20776414217,622633,26816804,25
SBIN,EQ,27-Mar-20,192.75,202,211.9,195,195.15,195.95,202.07,114746995,23187440587,777296,17396509,15.16
SBIN,EQ,30-Mar-20,195.95,190,195,186.25,186.8,186.9,190.76,60083237,11461423298,438701,15638283,26.03
SBIN,EQ,31-Mar-20,186.9,192,198.5,188.05,196,196.85,193.17,59543906,11502375489,402063,12933855,21.72
SBIN,EQ,01-Apr-20,196.85,194,194.5,185.25,187,186.55,188.22,52954482,9967149865,400004,15025872,28.38
SBIN,EQ,03-Apr-20,186.55,187.55,188.2,175,176,175.5,178.56,64455937,11509145350,589657,22742948,35.28
SBIN,EQ,07-Apr-20,175.5,184.4,187.3,177.6,185.75,186.4,182.25,72133717,13146682223,486914,15551736,21.56
SBIN,EQ,08-Apr-20,186.4,182.9,194.4,180.45,182.8,183,186.6,80436673,15009874887,501541,12076385,15.01
SBIN,EQ,09-Apr-20,183,188,190,183.6,187.55,187.75,187.2,62417301,11684531636,366071,9350138,14.98
SBIN,EQ,13-Apr-20,187.75,186.8,188.7,183.1,184.05,183.5,184.91,51847574,9587103983,290728,12593076,24.29
SBIN,EQ,15-Apr-20,183.5,187,191.95,180.15,183,182.35,186.79,72190294,13484596093,434961,14918003,20.66
SBIN,EQ,16-Apr-20,182.35,182,189.9,180.25,189.1,188.5,185.39,61165997,11339405469,355374,10924032,17.86
SBIN,EQ,17-Apr-20,188.5,196,198,186.3,192.9,193.25,191.2,89858053,17180519674,490326,15714285,17.49
SBIN,EQ,20-Apr-20,193.25,194,197.35,190.05,192.1,192.5,193.79,81961666,15883373690,443580,13017282,15.88
SBIN,EQ,21-Apr-20,192.5,188,188.2,183,185,184.75,185.45,53043573,9836877838,312425,13851290,26.11
SBIN,EQ,22-Apr-20,184.75,185.5,189.5,181.35,187.85,188.7,185.69,61503792,11420608394,330480,10966102,17.83
SBIN,EQ,23-Apr-20,188.7,187.75,189.9,185.15,186.2,186.7,187.59,50957437,9559072951,293810,9331208,18.31
SBIN,EQ,24-Apr-20,186.7,184,184,179,180.15,179.75,181.25,65146846,11807842269,416448,21469774,32.96
SBIN,EQ,27-Apr-20,179.75,183.5,183.5,180.5,181,180.9,181.89,43003001,7821622427,228810,11778938,27.39
SBIN,EQ,28-Apr-20,180.9,182,185.35,181.2,184.5,184.3,183.38,49590249,9093809552,224161,16604968,33.48
SBIN,EQ,29-Apr-20,184.3,185,191.8,183.5,189.55,190.1,187.61,57470639,10782197699,310886,19558253,34.03
SBIN,EQ,30-Apr-20,190.1,193.5,195.9,189.7,190.2,190.5,193.16,63069460,12182653761,366664,16861785,26.74
SBIN,EQ,04-May-20,190.5,182.45,183.5,178,179.3,178.85,179.95,58122608,10458992244,488730,24655136,42.42
SBIN,EQ,05-May-20,178.85,181,181.25,168.8,171.4,170.4,174.56,91050629,15894165261,637656,32473844,35.67
SBIN,EQ,06-May-20,170.4,171.15,173.3,166.55,171.95,171.1,170.24,73156881,12454543784,446943,12890724,17.62
SBIN,EQ,07-May-20,171.1,170.85,172.55,168.8,170.95,170.75,170.58,42944139,7325456142,270188,9345582,21.76
SBIN,EQ,08-May-20,170.75,172.45,173.8,166.1,166.9,166.65,169.16,55935527,9462219596,387275,15664803,28.01
SBIN,EQ,11-May-20,166.65,167.95,168.9,165,165.25,165.45,166.54,54594499,9092262580,358472,11375721,20.84
SBIN,EQ,12-May-20,165.45,164.2,168.5,160.85,167.1,166.9,163.7,70752913,11582474387,412383,21334322,30.15
SBIN,EQ,13-May-20,166.9,178.55,178.55,170.5,174.5,174.1,174.09,81721884,14227244082,409330,22769458,27.86
SBIN,EQ,14-May-20,174.1,170.95,171.75,167.5,168.3,167.95,169.36,48137099,8152318123,277659,12710652,26.41
SBIN,EQ,15-May-20,167.95,167.95,168.25,164.7,166.45,166.4,166.17,35498484,5898769443,225551,6968087,19.63
SBIN,EQ,18-May-20,166.4,166.4,166.4,155,155.45,155.3,157.74,77350889,12201168540,585750,28349251,36.65
SBIN,EQ,19-May-20,155.3,157.5,157.85,152.4,153.05,152.8,154.9,71522983,11079136483,402913,18090042,25.29
SBIN,EQ,20-May-20,152.8,153,155.25,151.15,153.6,153.4,152.99,66178068,10124624877,339861,23149357,34.98
SBIN,EQ,21-May-20,153.4,153.65,156.15,151.5,152,151.95,154.02,61150189,9418429266,358655,21174615,34.63
SBIN,EQ,22-May-20,151.95,152,155.6,149.45,151.1,150.85,151.9,87069955,13226112172,485367,21241024,24.4
SBIN,EQ,26-May-20,150.85,152.4,153.2,150.2,151.6,151.4,151.82,48281208,7329862348,248836,15952717,33.04
SBIN,EQ,27-May-20,151.4,151.95,160.8,150.8,158.6,158.6,155.74,88206678,13737078674,380745,23542822,26.69
SBIN,EQ,28-May-20,158.6,159.45,162.4,156.7,157.9,158.2,159.38,76970390,12267354054,364211,15994004,20.78
SBIN,EQ,29-May-20,158.2,156.1,161.9,155.2,161.3,161.3,159.32,58368035,9299372741,291350,14595507,25.01
SBIN,EQ,01-Jun-20,161.3,164,171.4,163.35,169.9,170.05,168.77,92742124,15652017386,437760,20415146,22.01
SBIN,EQ,02-Jun-20,170.05,169.9,171.3,167.2,170.55,170.25,169.27,70422258,11920353532,325940,14298035,20.3
SBIN,EQ,03-Jun-20,170.25,172.5,179.9,172,174.65,174.9,176.2,113173574,19941688899,539428,25775845,22.78
SBIN,EQ,04-Jun-20,174.9,174.9,177.65,171.5,174.5,174.05,174.31,83495015,14553601015,384768,16557717,19.83
SBIN,EQ,05-Jun-20,174.05,176.55,189.8,176,189.25,187.8,182.62,201325176,36765807987,858150,37943833,18.85
SBIN,EQ,08-Jun-20,187.8,197,197.5,185.8,186.5,186.8,191.97,151750421,29130836085,727718,42655560,28.11
SBIN,EQ,09-Jun-20,186.8,187.7,191,183.35,183.75,184.45,187.15,96656234,18088851547,462962,18258079,18.89
SBIN,EQ,10-Jun-20,184.45,184.55,189,183.8,188.8,187.7,186.08,67335901,12529741455,330207,11188551,16.62
SBIN,EQ,11-Jun-20,187.7,188,190.4,176.35,177.2,177.15,183.03,91729798,16789033684,478372,23909641,26.07
SBIN,EQ,12-Jun-20,177.15,170,180,169.8,178.85,179.15,174.57,92761694,16193569564,424338,15372122,16.57
SBIN,EQ,15-Jun-20,179.15,177.85,177.85,172,173.55,173.7,174.05,63617286,11072827746,314930,11872928,18.66
SBIN,EQ,16-Jun-20,173.7,178,178.95,169.4,172.55,172.9,174.16,63929925,11133743951,295248,9484014,14.84
SBIN,EQ,17-Jun-20,172.9,171,176.2,169.25,172.8,172.95,173.19,73867145,12793344374,337640,10915007,14.78
SBIN,EQ,18-Jun-20,172.95,172.4,180.65,171.1,180,179.65,176.37,58262367,10275826038,274070,12595472,21.62
SBIN,EQ,19-Jun-20,179.65,180.3,184.95,179.5,184.25,184.5,182.93,76897890,14067234742,324544,15049467,19.57
SBIN,EQ,22-Jun-20,184.5,185,191.75,184.25,187.9,187.7,188.68,80024673,15099414815,412445,16662588,20.82
SBIN,EQ,23-Jun-20,187.7,189.6,193.1,187.85,192.95,192.45,191.05,65487726,12511327093,318473,8162620,23.27
SBIN,EQ,24-Jun-20,192.45,194.8,194.9,183.9,184.5,184.6,189.87,74670206,14177864459,374457,16254665,21.77
SBIN,EQ,25-Jun-20,184.6,182.2,186.8,180.4,185.7,185.25,184.27,73626947,13567037838,337252,12483960,16.96
SBIN,EQ,26-Jun-20,185.25,188,188.6,183.8,184.65,184.6,185.69,49178705,9131826071,213443,8422000,17.13
SBIN,EQ,29-Jun-20,184.6,183,183.1,178.5,179.45,179.25,179.99,50967079,9173634288,268482,12190968,23.92
SBIN,EQ,30-Jun-20,179.25,181.1,182.9,177.25,179.05,178.45,179.88,43616291,7845767108,211383,8345103,19.13
SBIN,EQ,01-Jul-20,178.45,179.45,185.4,178.6,184.6,184.8,182.86,54015536,9877262243,248849,10498374,19.44
SBIN,EQ,02-Jul-20,184.8,185.65,188,184,185.6,185.45,186.13,52127613,9702374604,251208,7943823,15.24
SBIN,EQ,03-Jul-20,185.45,186.65,186.85,183.4,184.65,184.7,184.82,38050996,7032538519,169515,6310460,16.58
SBIN,EQ,06-Jul-20,184.7,186.6,189.85,186.15,187.9,188.05,188.35,43789749,8247963042,215925,9492655,21.68
SBIN,EQ,07-Jul-20,188.05,187,189.2,184.05,188,188.6,186.66,55124984,10289405174,245296,7395581,13.42
SBIN,EQ,08-Jul-20,188.6,188.9,197.45,188.4,191.7,191.9,194.17,143083196,27782845490,620914,33127615,23.15
SBIN,EQ,09-Jul-20,191.9,192.8,201,192.55,199.85,199.1,196.73,89540860,17615459869,394257,18566358,20.74
SBIN,EQ,10-Jul-20,199.1,198,202.5,194.8,195.5,195.6,198.49,111410003,22114162773,501575,16941444,15.21
SBIN,EQ,13-Jul-20,195.6,198.8,199.8,191.6,193,192.7,194.57,61952344,12054138665,271373,11005895,17.77
SBIN,EQ,14-Jul-20,192.7,192.3,192.3,184.6,186.35,186.05,187.11,62243325,11646202015,308731,11999553,19.28
SBIN,EQ,15-Jul-20,186.05,187.95,189.95,183,184.5,183.8,186.97,58528072,10943210358,257119,8885886,15.18
SBIN,EQ,16-Jul-20,183.8,185,186.95,181.65,186,186.25,184.69,46549518,8597017198,222270,4223776,9.07
SBIN,EQ,17-Jul-20,186.25,186.8,189.5,185,189.5,188.2,186.87,47035751,8789709695,214673,7773003,16.53
SBIN,EQ,20-Jul-20,188.2,190,193.25,188.75,190.55,190.75,191.29,45680606,8738355818,232252,7614254,16.67
SBIN,EQ,21-Jul-20,190.75,192.45,196.2,191.5,194.5,194.4,194,59286092,11501760802,274154,14017289,23.64
SBIN,EQ,22-Jul-20,194.4,195.7,196.75,190.1,192.15,192,192.7,62276770,12000996123,265443,9648381,15.49
SBIN,EQ,23-Jul-20,192,192.4,199.1,191.15,198.25,198.25,195.98,70802269,13875536350,303119,15316728,21.63
SBIN,EQ,24-Jul-20,198.25,195.7,196.3,190.65,191.95,191.95,192.79,65266228,12582576675,277739,12514462,19.17
SBIN,EQ,27-Jul-20,191.95,193,193.2,186.5,187.3,187.15,188.31,50714366,9550261762,253742,8591985,16.94
SBIN,EQ,28-Jul-20,187.15,188,190.5,185.75,188.75,189.45,188.19,51490418,9689854837,218359,8122193,15.77
SBIN,EQ,29-Jul-20,189.45,187.6,195.25,187,191.05,191.2,192.35,73766851,14189338772,310167,10700813,14.51
SBIN,EQ,30-Jul-20,191.2,192.5,193.5,186.05,186.85,186.55,189.37,48478733,9180480855,231416,10830042,22.34
SBIN,EQ,31-Jul-20,186.55,188,194.85,186.7,191.05,191.45,191.75,145903102,27977057495,567541,19089678,13.08
SBIN,EQ,03-Aug-20,191.45,192,194.6,190.05,192.3,192.25,192.68,72457670,13960790846,308823,9698233,13.38
SBIN,EQ,04-Aug-20,192.25,193.35,193.8,190.5,191.95,191.6,191.84,43867110,8415652237,176987,6362150,14.5
SBIN,EQ,05-Aug-20,191.6,192.75,196.85,191,191.8,191.45,193.91,68888954,13358210177,271605,9480012,13.76
SBIN,EQ,06-Aug-20,191.45,192.3,194.5,190.25,191.15,190.95,192.34,59740299,11490685557,239032,7633674,12.78
SBIN,EQ,07-Aug-20,190.95,191.45,192.1,189.55,190.85,190.65,190.9,44822757,8556666396,186761,9053179,20.2
SBIN,EQ,10-Aug-20,190.65,191.85,195.5,191.7,193.75,193.8,194.04,48785067,9466132289,217990,11696209,23.97
SBIN,EQ,11-Aug-20,193.8,195,196.8,193.75,195.45,195.05,195.21,43892064,8567982830,187086,10689304,24.35
SBIN,EQ,12-Aug-20,195.05,196,204.25,194.6,203.5,203.3,201.71,157820882,31833832396,635995,28141080,17.83
SBIN,EQ,13-Aug-20,203.3,205.5,207.3,200.75,202.35,201.9,203.84,70443500,14359142142,298211,15013653,21.31
SBIN,EQ,14-Aug-20,201.9,203,204,194.6,196.8,196.5,199.28,56176117,11194811495,263498,13133609,23.38
SBIN,EQ,17-Aug-20,196.5,198.45,198.65,191.5,193.45,193.1,193.46,54788249,10599529586,278249,15925259,29.07
SBIN,EQ,18-Aug-20,193.1,193.8,195.75,191.7,195.1,195.1,193.66,46295650,8965420036,215268,7970561,17.22
SBIN,EQ,19-Aug-20,195.1,196.4,200.3,195.9,197.2,197.05,198.53,59302164,11773447880,265310,10065279,16.97
SBIN,EQ,20-Aug-20,197.05,194,196.35,193.25,194.95,194.75,194.88,37505379,7308941745,193765,7719774,20.58
SBIN,EQ,21-Aug-20,194.75,199,201.5,197.65,198.1,198.4,199.63,68047789,13584540896,304905,14003071,20.58
SBIN,EQ,24-Aug-20,198.4,200,202.8,198.6,201.05,201.45,200.76,53866579,10814196647,250904,11069743,20.55
SBIN,EQ,25-Aug-20,201.45,204,208.45,202.7,208.25,207.95,206.34,105397006,21748127548,475915,24003422,22.77
SBIN,EQ,26-Aug-20,207.95,208.5,210.35,206.15,209.9,209.85,208.62,66750983,13925759216,304925,14858804,22.26
SBIN,EQ,27-Aug-20,209.85,210.5,216.5,210.5,216,215.65,214.22,80999489,17351749785,450426,20980013,25.9
SBIN,EQ,28-Aug-20,215.65,217,225.9,216.8,225.4,224.85,222.03,95983850,21311622778,420611,19675199,20.5
